,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204
105,0.132316745,-0.000448059,-0.106218799,0.045877767,-0.001496695,-0.106435933,-0.076628324,-0.000601337,-0.067276847,-0.077307146,0.007098336,-0.067073412,-0.076922784,-0.007966047,-0.066629633,-0.096567561,0.040209684,-0.050000796,-0.094902508,-0.042208575,-0.047860962,-0.085353969,0.046152484,-0.050043755,-0.083821001,-0.048492242,-0.04731536,-0.052645485,0.09869229,-0.006653148,-0.05219155,-0.096474043,-0.006633847,0.017586164,0.064309342,-0.085025538,0.012285053,-0.058550176,-0.083426818,-0.148288868,-0.005609075,0.0518079,-0.149852687,0.008073192,0.052358184,-0.116165923,-0.021180639,0.045924129,-0.11313297,0.024454479,0.044236393,-0.11927319,-0.060387232,0.000763312,-0.119898747,0.061491099,-0.002553488,-0.077209468,-0.069462637,0.013393332,-0.077214721,0.072855479,0.009925483,-0.070474444,-0.034938455,0.036593643,-0.070914207,0.035555084,0.036618049,-0.044972561,-0.012151384,0.029435446,-0.044781219,0.012208155,0.029399215,-0.02451353,-0.01650603,0.032901719,-0.025832919,0.017507271,0.031958346,0.000117889,-0.014622308,0.033582984,-0.000626565,0.013485255,0.032898816,0.001714339,-0.033897459,0.034267929,0.004021674,0.030710228,0.032935354,0.015006393,-0.034455394,0.03066822,0.01541964,0.032549497,0.029246176,0.056936577,-0.007280088,0.018162014,0.057229781,0.006149587,0.017713272,0.055874232,-0.041794709,0.024974945,0.053626542,0.038196625,0.0213879,0.052472097,-0.104020363,-0.010847514,0.047805565,0.103116094,-0.015368698,0.088734856,-0.025044432,0.035042184,0.09231883,0.023816232,0.034352464,0.100511066,-0.07205095,0.020583365,0.093853158,0.07122462,0.016059853,0.108516859,-0.012887793,0.02244469,0.107551964,0.015326055,0.022368514,0.166275903,-0.040331665,0.015486196,0.161000689,0.045789373,0.014795557,0.181581649,-0.01660748,0.029060208,0.177628728,0.015662365,0.026179071,-0.189402884,-0.026373372,0.013980499,-0.190965273,0.026280682,0.013805143,-0.076449892,-0.047828961,-0.044268386,0.034464634,-0.116743141,3.62E-05,0.052106106,-0.116974381,0.001124007,0.135492473,-0.091962558,-0.008935844,0.162752542,-0.085219431,-0.02998306,-0.199187705,-0.019952646,0.038461773,-0.198441724,0.021468815,0.039164314,-0.078236191,0.044021065,-0.050625709,0.031177021,0.116846286,-0.002212706,0.049127748,0.114598307,-0.002125954,0.131691924,0.093709127,-0.012949606,0.159312426,0.086908582,-0.031064688,0.175640918,0.001826758,0.019240712,0.101806462,0.000620638,0.010367205,0.031722312,-0.001535337,0.004047091,-0.007571957,-0.001201208,-0.005651743,-0.071810753,-0.003656785,-0.060569584
106,0.106993808,-0.009317654,-0.154997743,0.023807646,-0.005948029,-0.128630598,-0.091905359,-0.000407922,-0.075897467,-0.092612302,0.009169803,-0.075205781,-0.092134946,-0.009120372,-0.074696366,-0.101633626,0.048195403,-0.052425331,-0.100423657,-0.04844656,-0.050758608,-0.090856449,0.054975392,-0.053665917,-0.088964855,-0.056203594,-0.051530436,-0.047461392,0.106065352,-0.010901868,-0.045599209,-0.105316976,-0.011141008,-0.011725743,0.090670144,-0.100120215,-0.013327999,-0.084842469,-0.103363452,-0.127305399,-0.004568733,0.048256483,-0.128776079,0.009886073,0.049013031,-0.098593616,-0.021103452,0.041816883,-0.096416666,0.025884063,0.041690582,-0.10801342,-0.062162237,-5.52E-05,-0.109266642,0.067134187,-0.003536589,-0.069973837,-0.073925915,0.009048335,-0.071002355,0.078514915,0.005609817,-0.062006083,-0.038610604,0.033109642,-0.061769356,0.039544202,0.032765509,-0.036785655,-0.015629326,0.02663562,-0.036083972,0.014495105,0.026377479,-0.017245145,-0.020715042,0.0300511,-0.018421194,0.018941763,0.029119536,0.005059158,-0.019815635,0.033995295,0.00600643,0.015416482,0.032563008,0.012541356,-0.045441949,0.034510644,0.015253781,0.036391822,0.033679094,0.020856239,-0.045924359,0.033936927,0.022214358,0.038169586,0.031284911,0.057522811,-0.010165168,0.027643048,0.054558462,0.005041803,0.026602718,0.058115511,-0.047132703,0.034753624,0.05003558,0.03941325,0.028549526,0.056954125,-0.128360707,-0.009271324,0.044507668,0.124850728,-0.013985672,0.088868244,-0.026387277,0.039154305,0.0879681,0.028129814,0.037581273,0.100834076,-0.080742922,0.027606058,0.086059508,0.082872184,0.024661497,0.10427799,-0.014527723,0.032207511,0.102018694,0.018994321,0.03051124,0.165234479,-0.04038759,0.02563663,0.152962761,0.05487645,0.025313964,0.163112595,-0.014284435,0.03667874,0.152522677,0.006626165,0.046488904,-0.168423469,-0.023351501,0.015421781,-0.168342984,0.029835659,0.016686543,-0.08146849,-0.054739142,-0.048865592,0.035243867,-0.134837527,0.001797524,0.055251876,-0.138839712,0.005972601,0.132923156,-0.106357958,-0.002831255,0.154935656,-0.103016139,-0.019889448,-0.174507383,-0.017312201,0.039602893,-0.172604614,0.025903306,0.039019816,-0.08500298,0.053293137,-0.054914354,0.029873991,0.132694261,0.000588789,0.047850881,0.135285157,0.001523922,0.127008676,0.116119168,-0.007577417,0.157585005,0.113200914,-0.025859261,0.15911017,0.00222416,0.029338675,0.095932389,0.000410934,0.018876772,0.027914546,-0.003658308,0.011595459,-0.00777639,-0.007919306,0.000146714,-0.085485004,-0.003704554,-0.067303511
107,0.095070859,-0.001175879,-0.136690812,0.015780499,-0.001881486,-0.119922976,-0.099093582,-0.000891993,-0.068821237,-0.098861072,0.012787004,-0.069111991,-0.099493056,-0.013533792,-0.068813198,-0.103573964,0.050680433,-0.048539592,-0.103204875,-0.05285739,-0.047269126,-0.092861382,0.05849097,-0.050614948,-0.092099735,-0.061173187,-0.047997411,-0.049745724,0.104681986,-0.008813233,-0.049015631,-0.103375729,-0.006577192,-0.017338647,0.089406122,-0.096832422,-0.020652723,-0.087200736,-0.096902231,-0.126408689,-0.006315918,0.042298559,-0.127693292,0.007669089,0.042782819,-0.095752635,-0.021963954,0.037452756,-0.092691888,0.023652744,0.036620303,-0.10987705,-0.066594348,-0.002099674,-0.108622554,0.067540914,-0.005480541,-0.069571735,-0.073615526,0.009552693,-0.069217157,0.077443216,0.005509817,-0.060634373,-0.036305949,0.030631993,-0.060663016,0.036690993,0.029081835,-0.038032898,-0.014531254,0.021248973,-0.037537453,0.01283937,0.020500143,-0.019074972,-0.018467894,0.02368124,-0.019996106,0.018705176,0.022220957,0.004113504,-0.017413029,0.027365648,0.004565408,0.016550579,0.026372996,0.011311295,-0.040538958,0.027891323,0.01329666,0.037688201,0.02869176,0.021516924,-0.0414686,0.028978203,0.021740229,0.040375774,0.02820254,0.064156567,-0.006584501,0.026257848,0.064127647,0.008525483,0.026353607,0.057002577,-0.044313223,0.030160491,0.057711196,0.043882318,0.029965016,0.052770912,-0.121902363,-0.006024468,0.051803661,0.119631586,-0.010043028,0.087174491,-0.027192451,0.040672082,0.091722544,0.028328829,0.039676812,0.09846172,-0.084477416,0.028177267,0.097185085,0.085350832,0.024740962,0.108638434,-0.016790217,0.031397718,0.108481824,0.01833708,0.032904275,0.161622834,-0.047930339,0.026815113,0.163153966,0.050151394,0.027371203,0.164282869,-0.016120206,0.038937622,0.167004254,0.013239944,0.038456342,-0.170403892,-0.028999459,0.012919929,-0.1701372,0.028105464,0.013853016,-0.084501954,-0.061440162,-0.046215401,0.03738814,-0.132312537,0.004820808,0.056240094,-0.135106379,0.005212712,0.135198128,-0.104725419,0.001584248,0.155479408,-0.104809853,-0.018410174,-0.175971211,-0.021688644,0.035099018,-0.172016517,0.022464744,0.035766205,-0.086853877,0.059539101,-0.052299776,0.034365384,0.130339137,0.002850483,0.054357412,0.134469477,0.002294236,0.130932711,0.108308919,-0.004918172,0.149607793,0.113437003,-0.025541323,0.164403462,0.00105487,0.031784368,0.101516572,0.000419686,0.019927656,0.028339013,0.000595205,0.007396548,-0.016211858,-0.002910605,-0.003878549,-0.092713359,-0.004774251,-0.062662666
108,0.129193645,-0.002563038,-0.10748994,0.045428643,-0.003428465,-0.105413858,-0.077190025,-0.001189692,-0.068970395,-0.077508313,0.006291103,-0.068877256,-0.077456128,-0.008210148,-0.068187817,-0.098676266,0.039210303,-0.050332631,-0.098937057,-0.041923182,-0.048737471,-0.088063188,0.043962026,-0.050700389,-0.087143709,-0.048483579,-0.048734759,-0.051160328,0.094337437,-0.005550884,-0.051395921,-0.096045857,-0.005613711,0.015823205,0.060362282,-0.085345302,0.012773917,-0.056942765,-0.084718321,-0.150938158,-0.005239136,0.053693319,-0.151618799,0.008193367,0.054316683,-0.11654421,-0.021074303,0.04652598,-0.114161224,0.022663863,0.04630852,-0.118682226,-0.059134684,4.46E-05,-0.118031538,0.060181543,-0.001790014,-0.077509863,-0.069384653,0.013135187,-0.076222325,0.071271121,0.010981921,-0.069319292,-0.035746187,0.039422302,-0.069776265,0.034538317,0.039048478,-0.041768524,-0.014301199,0.029915892,-0.041572795,0.010413486,0.030644924,-0.021750005,-0.018462877,0.032633597,-0.023482223,0.015443219,0.032935927,0.000577664,-0.015892211,0.032937535,9.18E-05,0.013631776,0.032991275,0.003087654,-0.034836003,0.033241831,0.004427823,0.029804021,0.032514579,0.017111481,-0.034856773,0.029361051,0.015611721,0.032739074,0.028617806,0.061482834,-0.006306454,0.016887507,0.060165191,0.008850361,0.016274922,0.057177764,-0.040029597,0.024113454,0.05483314,0.039405641,0.021484544,0.051966264,-0.099169546,-0.016835295,0.049835363,0.100936416,-0.018164796,0.089649074,-0.022727219,0.030913617,0.09351463,0.025679559,0.02929536,0.098189619,-0.071202809,0.016267393,0.094900731,0.071263158,0.014379194,0.109933128,-0.011804691,0.01695415,0.109269699,0.016820336,0.01679659,0.16363385,-0.039319189,0.012258437,0.160244898,0.044785675,0.011326217,0.180111647,-0.021109006,0.050944966,0.172170505,0.019233965,0.051131564,-0.190872422,-0.024931989,0.015583684,-0.191620586,0.029210722,0.017257591,-0.078464556,-0.047541238,-0.045541044,0.034077979,-0.112311638,-0.001749914,0.052188243,-0.112269821,-0.001909198,0.134770219,-0.090047335,-0.012207126,0.161458855,-0.08364851,-0.032055725,-0.201245981,-0.018567672,0.041249734,-0.198791677,0.023290119,0.042778961,-0.080691936,0.04171416,-0.0517781,0.032317793,0.114228778,-0.0023794,0.050801823,0.113895726,-0.003338954,0.1330917,0.093547568,-0.017397537,0.160257394,0.08654301,-0.037837578,0.175429403,0.000969045,0.040209237,0.103489572,0.001550104,0.005452412,0.03202271,0.00043517,0.003200543,-0.010206347,-0.002334958,-0.009573648,-0.070309719,-0.004366025,-0.062800427
109,0.127059781,-0.002629942,-0.102395153,0.042618147,-0.003905461,-0.10035217,-0.079004047,-0.002205412,-0.063799033,-0.079849258,0.005469668,-0.064103003,-0.080111206,-0.009023479,-0.063933261,-0.100840691,0.035805324,-0.050126661,-0.099900242,-0.040706027,-0.048348825,-0.088504,0.041976251,-0.050624851,-0.086389063,-0.047511403,-0.048156333,-0.053569426,0.098960938,-0.004562443,-0.052149702,-0.098740843,-0.002411356,0.014414111,0.059088332,-0.08221586,0.00998284,-0.057007301,-0.082053195,-0.154055622,-0.005231312,0.046040381,-0.155337715,0.006812862,0.046549577,-0.117056483,-0.020018523,0.041509054,-0.114881845,0.021353333,0.040733514,-0.119838337,-0.055848154,0.000251084,-0.117913597,0.05638526,-0.002978783,-0.076560141,-0.066964024,0.013126511,-0.076308816,0.070756471,0.010161069,-0.069413204,-0.0318697,0.03627612,-0.069813297,0.032410628,0.035225619,-0.043013901,-0.009906862,0.028891499,-0.042729531,0.008889521,0.028548991,-0.019917157,-0.013785391,0.032220411,-0.021793106,0.014568488,0.031380508,0.002908008,-0.013760536,0.033753892,0.003019107,0.013890752,0.03323576,0.008130206,-0.034083372,0.034461187,0.00898914,0.032405097,0.033886657,0.020982429,-0.036456998,0.033366277,0.020238799,0.035848053,0.0322001,0.061154557,-0.004766984,0.019788588,0.060134554,0.007463215,0.019579646,0.058192267,-0.039956024,0.026347476,0.056067803,0.040671595,0.024140136,0.051899556,-0.099362333,-0.009723703,0.051861101,0.100649109,-0.011541508,0.088718359,-0.022564796,0.03523945,0.092510123,0.024131925,0.035857658,0.098075581,-0.068725243,0.01853523,0.095325467,0.07074736,0.017595331,0.111496431,-0.01285266,0.021299439,0.112074061,0.015427232,0.022028288,0.165024453,-0.040622841,0.011215401,0.162277231,0.042708012,0.012544264,0.179363581,-0.010791776,0.026630475,0.174624858,0.008695629,0.027402445,-0.195531995,-0.023162884,0.010093486,-0.195352539,0.023910582,0.011711696,-0.077180195,-0.045117422,-0.045906322,0.035582381,-0.115424949,0.001862708,0.055426868,-0.114005808,0.002330218,0.133690656,-0.086813838,-0.011644291,0.159058181,-0.081324633,-0.032988409,-0.205438063,-0.018392863,0.034497756,-0.202557574,0.020429622,0.036432743,-0.08081997,0.039845163,-0.051682035,0.034438062,0.118245123,0.001734834,0.055431601,0.116338197,0.001788356,0.133169664,0.089239203,-0.012784539,0.158189137,0.084624677,-0.032578051,0.176099285,0.000667774,0.016331298,0.106269974,0.000965632,0.011335617,0.032533181,0.000467757,0.004866933,-0.010117969,-0.001575384,-0.009744853,-0.07108285,-0.004733606,-0.058353045
110,0.133159008,-0.004203325,-0.102346553,0.05098766,-0.005207118,-0.100540273,-0.074814048,-0.001560945,-0.067095082,-0.075421175,0.005046426,-0.067609176,-0.075908793,-0.007930188,-0.067011498,-0.097717841,0.035320037,-0.051398208,-0.097504735,-0.039254877,-0.050008489,-0.08615372,0.04159746,-0.052485531,-0.08592968,-0.045713593,-0.050711301,-0.052802657,0.099879231,-0.008851078,-0.052642237,-0.099936099,-0.008136585,0.021440207,0.059025074,-0.082332001,0.018517368,-0.056823731,-0.083422177,-0.152005897,-0.00602927,0.048941944,-0.153384417,0.007415711,0.049212583,-0.116454906,-0.02101433,0.044347857,-0.114423568,0.021939047,0.043171866,-0.125159266,-0.057782686,-0.003742927,-0.125015536,0.057872228,-0.003794954,-0.078107382,-0.070244106,0.01034532,-0.077986632,0.072004837,0.008750538,-0.071629421,-0.032554401,0.037667258,-0.072893861,0.032429121,0.036971159,-0.045119411,-0.0103386,0.033380877,-0.045111048,0.009319691,0.033342019,-0.022160579,-0.013418978,0.036656438,-0.025929506,0.013185411,0.03665691,0.003329726,-0.011988975,0.037729577,0.004086937,0.01156559,0.040557565,0.005574583,-0.030399372,0.039277945,0.009194004,0.030493009,0.038667719,0.019229187,-0.030847084,0.035357802,0.02076784,0.031866031,0.035480005,0.058444694,-0.004915878,0.018621419,0.057742496,0.007370892,0.018347391,0.05550949,-0.036414593,0.025816773,0.055263741,0.037167948,0.024796433,0.052907875,-0.100936267,-0.008297256,0.052919392,0.100816094,-0.010593808,0.088992253,-0.020740006,0.034765719,0.092634855,0.02192403,0.035284408,0.099955036,-0.066828215,0.018650586,0.097935775,0.068487709,0.01830622,0.108762962,-0.011776588,0.020280928,0.107751869,0.014375116,0.020734373,0.163321651,-0.035105709,0.011508777,0.162610427,0.03984031,0.010487322,0.169251846,-0.00740492,0.017850735,0.165603928,0.007620903,0.016912995,-0.195692223,-0.025271851,0.01268557,-0.196204176,0.026225159,0.013857447,-0.076842898,-0.044938526,-0.0483564,0.037551138,-0.116858726,0.00431401,0.056638143,-0.115374491,0.004608776,0.138026635,-0.089166123,-0.010979645,0.16226707,-0.081778292,-0.032479623,-0.20705502,-0.019942213,0.037471825,-0.20451593,0.022192028,0.038900983,-0.078076566,0.040867882,-0.053228984,0.0365554,0.117867389,0.003615006,0.056420687,0.11572356,0.003270137,0.135746425,0.092323888,-0.013421297,0.16130684,0.085106059,-0.035659261,0.164417791,0.001079775,0.010511201,0.102622762,0.000693823,0.008009922,0.033653163,-0.000129386,0.004042764,-0.010279665,-0.002282817,-0.008949424,-0.068158073,-0.003529191,-0.058715573
111,0.132444758,-0.001093406,-0.096483504,0.048570148,-0.002898792,-0.092558509,-0.080719907,-0.000773014,-0.067970883,-0.082544821,0.006231412,-0.068351132,-0.082115579,-0.007660561,-0.067571313,-0.10174872,0.03713481,-0.049669966,-0.101415529,-0.038766918,-0.048157673,-0.088787337,0.043077477,-0.050260038,-0.088435717,-0.045301881,-0.048794198,-0.052925355,0.097338196,-0.00886237,-0.052592122,-0.095027967,-0.003286352,0.017396766,0.05628774,-0.079326054,0.015555213,-0.052652581,-0.078317578,-0.148868892,-0.006545439,0.050515338,-0.149380995,0.00731769,0.051023307,-0.117224832,-0.0205234,0.045147146,-0.115291826,0.022672146,0.043493068,-0.122045805,-0.053952122,-0.000414924,-0.121375705,0.056658672,-0.003445559,-0.076646825,-0.066845872,0.013628857,-0.077092382,0.07154383,0.009579434,-0.074656838,-0.032457878,0.036307155,-0.075924603,0.034215344,0.036004807,-0.052576095,-0.006970329,0.033443451,-0.051543598,0.008012226,0.033779974,-0.025734104,-0.014329685,0.035260574,-0.026256027,0.013882136,0.034132031,0.003404308,-0.013467045,0.037219841,0.003133126,0.013055526,0.035085214,0.008284622,-0.035589128,0.031775729,0.009673828,0.032558222,0.031907206,0.020887522,-0.034022008,0.029686564,0.019517032,0.034081911,0.028916921,0.059769154,-0.005134823,0.017230719,0.058613981,0.006189546,0.017190716,0.058146995,-0.038128945,0.022624132,0.055232307,0.037123152,0.021650162,0.054406406,-0.09651012,-0.010946115,0.051075644,0.095964976,-0.01526949,0.091104083,-0.022164756,0.029903048,0.092212698,0.020948143,0.031876266,0.102957862,-0.064751485,0.01456864,0.09667395,0.063572618,0.013467362,0.11051897,-0.012296306,0.018456816,0.109797226,0.012288289,0.018331202,0.167033321,-0.036931351,0.011916129,0.163411515,0.039896686,0.011645095,0.181872587,-0.010446104,0.034358563,0.17781219,0.006813157,0.034114252,-0.193402585,-0.026046415,0.012652193,-0.194371159,0.025674172,0.013602322,-0.079956496,-0.044529765,-0.04722294,0.039218715,-0.113208684,0.001233416,0.057701546,-0.111216081,0.00072792,0.139525392,-0.084718055,-0.010245529,0.16731702,-0.079625627,-0.029458936,-0.201653445,-0.020050049,0.036319596,-0.199450621,0.021248072,0.037376526,-0.08105046,0.04183363,-0.05172663,0.031676445,0.112722568,0.000101644,0.052240864,0.111323693,-0.000585733,0.133339579,0.085976308,-0.014439245,0.1614911,0.082894015,-0.032827534,0.179378826,-0.000418572,0.019331454,0.103882478,0.000119416,0.006990563,0.03138465,-0.000260535,0.002564437,-0.017220686,0.000157445,-0.007908925,-0.073653765,-0.003497528,-0.061038661
112,0.13138996,0.002778551,-0.104498477,0.047759702,0.001127727,-0.099900269,-0.081059834,0.000415846,-0.068116673,-0.081160228,0.007275419,-0.068137423,-0.081415555,-0.006125621,-0.067982736,-0.099963301,0.037744698,-0.048906605,-0.099524545,-0.04070436,-0.048937608,-0.087080976,0.043141217,-0.049066916,-0.085457653,-0.04720199,-0.048126078,-0.053252826,0.091559048,-0.006514724,-0.051970076,-0.090461052,-0.002265665,0.015922103,0.06221656,-0.079986209,0.011072858,-0.054615208,-0.080707931,-0.152046689,-0.006237158,0.048108654,-0.153573258,0.006096024,0.048927279,-0.11751629,-0.020985895,0.041550001,-0.11554231,0.020470074,0.040240325,-0.119671841,-0.055490448,0.001044844,-0.117982303,0.056355618,-0.001629942,-0.078610124,-0.066231261,0.01361092,-0.077519874,0.068189527,0.010113451,-0.071018656,-0.034224713,0.035016336,-0.071277449,0.033054426,0.0326416,-0.045646107,-0.01105303,0.02722453,-0.045391312,0.009818495,0.026675961,-0.022001416,-0.015182074,0.031593684,-0.024132892,0.015344772,0.029326267,0.002501986,-0.01383875,0.033661368,0.001390541,0.012367328,0.032874265,0.004024905,-0.032204785,0.033212499,0.005683059,0.030408206,0.032370281,0.018066536,-0.033542276,0.032112527,0.016008749,0.033222523,0.030785806,0.06443219,-0.005044477,0.02104668,0.063740467,0.008383176,0.02036134,0.057430116,-0.038756898,0.028255881,0.05525288,0.036522237,0.024782255,0.051405304,-0.097905485,-0.005291895,0.050293021,0.097334109,-0.013328897,0.088804615,-0.02282969,0.03693527,0.092843977,0.022093665,0.035398888,0.097542231,-0.069149699,0.020269922,0.096172302,0.06771769,0.017422196,0.110917427,-0.013659586,0.023894667,0.110779711,0.015823183,0.023317163,0.16623357,-0.040717268,0.012793991,0.164852389,0.042919513,0.010812262,0.182137985,-0.015735585,0.028069779,0.178748141,0.01193003,0.022726439,-0.194360832,-0.023693517,0.013653474,-0.195202177,0.02458953,0.014773155,-0.077135443,-0.045881941,-0.045541108,0.036436926,-0.111223572,0.004328471,0.057313063,-0.110960831,0.006120616,0.135147931,-0.088628258,-0.010261106,0.163045304,-0.083438229,-0.032417921,-0.203161982,-0.019092097,0.035730547,-0.201073105,0.020628683,0.038127085,-0.079804381,0.040999401,-0.050238373,0.030601738,0.111993636,0.00067949,0.053457294,0.110893984,0.0025739,0.134018576,0.091154308,-0.015701139,0.159107971,0.085823835,-0.037552852,0.177534983,-0.000974764,0.016471425,0.104914193,-0.000212257,0.010869728,0.032566723,0.000460265,0.005675479,-0.011836143,-0.001476794,-0.009842649,-0.074161847,-0.003373732,-0.061227502
113,0.128335802,-0.000960933,-0.107961305,0.045034489,-0.002701333,-0.105325764,-0.079907861,-0.000812681,-0.070425869,-0.080607394,0.005775698,-0.070176424,-0.080729366,-0.007045863,-0.069924146,-0.100555965,0.036558164,-0.050911173,-0.100030253,-0.039551414,-0.048563254,-0.088413812,0.042368998,-0.051409467,-0.087926196,-0.045759224,-0.048953934,-0.053349698,0.094611428,-0.005368945,-0.054484977,-0.09543496,-0.003268972,0.014509578,0.061014912,-0.085039092,0.010000244,-0.056710526,-0.086176534,-0.147195558,-0.004949743,0.050078429,-0.149171918,0.006444832,0.050582134,-0.112553164,-0.019513703,0.043260681,-0.110856655,0.021020848,0.042001592,-0.116989646,-0.055449299,-0.001396208,-0.118349348,0.05442442,-0.003854099,-0.07803636,-0.066526918,0.012886303,-0.076989182,0.068948708,0.009998236,-0.069202209,-0.032850308,0.035192928,-0.069213191,0.032808469,0.033926339,-0.044383182,-0.011247631,0.027955914,-0.044189889,0.008827287,0.027992813,-0.019844581,-0.016082183,0.03242102,-0.021394565,0.015039,0.031571848,0.004702355,-0.013624104,0.03377092,0.004058218,0.012230154,0.033573655,0.005611801,-0.032933369,0.033969937,0.007120875,0.030057462,0.034038564,0.018665847,-0.033745744,0.03122733,0.017603379,0.032410482,0.030846038,0.061353884,-0.005829493,0.019961096,0.059205786,0.007532566,0.019175066,0.058955112,-0.038905952,0.026184211,0.055517099,0.037703792,0.023983497,0.049316612,-0.101064066,-0.008069385,0.04781291,0.100806974,-0.012530675,0.088053473,-0.022965937,0.037002312,0.091481415,0.024146334,0.035253674,0.095127648,-0.069363323,0.019432548,0.093371176,0.070633358,0.017600546,0.110269663,-0.012649556,0.02265962,0.110266436,0.017322053,0.021170821,0.164814477,-0.042433311,0.012499283,0.163597293,0.047115263,0.011588357,0.182448894,-0.013180935,0.04052187,0.17768236,0.011438597,0.039899189,-0.192994339,-0.024253809,0.016134305,-0.193448705,0.02539886,0.016621766,-0.079445714,-0.04497885,-0.046986585,0.034600758,-0.113875929,0.00317911,0.053566541,-0.114212802,0.003918684,0.133761331,-0.092142286,-0.0122546,0.15833836,-0.084983731,-0.03483285,-0.20100298,-0.01848829,0.039592941,-0.198790091,0.020773091,0.041073251,-0.081204011,0.040465637,-0.052586462,0.032250417,0.115327595,0.000459833,0.051894096,0.114174605,0.00082651,0.132997785,0.095990353,-0.015576383,0.16031961,0.088491689,-0.036051441,0.174647318,0.000184483,0.02062324,0.102615155,0.001137561,0.009962989,0.033005357,-0.000354813,0.004904635,-0.009252233,-0.002086783,-0.008897015,-0.072400511,-0.003513869,-0.062983451
114,0.133392949,-0.002987993,-0.112403441,0.048238293,-0.004389046,-0.1083893,-0.079258788,-0.0021818,-0.068871678,-0.07959209,0.005071149,-0.068594389,-0.08014803,-0.009182231,-0.068865045,-0.097449026,0.038210826,-0.050329407,-0.097303519,-0.041977965,-0.048712486,-0.08532051,0.043867004,-0.050095978,-0.085474346,-0.047830478,-0.048459108,-0.052906482,0.096458479,-0.00351872,-0.053110707,-0.095607697,-0.003103477,0.01682839,0.062498484,-0.086424454,0.012482097,-0.060385252,-0.084995035,-0.146586329,-0.005594727,0.047762738,-0.148104979,0.006821024,0.048167315,-0.115616962,-0.02156519,0.041699821,-0.113208711,0.022655971,0.040803741,-0.120530726,-0.058915434,0.001150864,-0.120318376,0.058313,-2.22E-05,-0.078367643,-0.068424366,0.013108844,-0.077829543,0.071578647,0.012228441,-0.069500741,-0.034144569,0.035654821,-0.069561183,0.035096704,0.035412891,-0.045033828,-0.010558794,0.027207655,-0.045000523,0.010245595,0.027286304,-0.02239156,-0.016052676,0.031557544,-0.024225518,0.017080323,0.031348069,0.002457928,-0.013406883,0.034446715,0.002300054,0.013851462,0.034376178,0.007209496,-0.034896534,0.034619831,0.007825744,0.032561808,0.035132525,0.017750023,-0.035309765,0.032348355,0.01672524,0.03440712,0.031922696,0.061413698,-0.004631182,0.022027911,0.060410991,0.006261735,0.021746859,0.055262349,-0.038939716,0.027792303,0.054849184,0.039325079,0.026998524,0.048395526,-0.102975089,-0.007221016,0.047658127,0.103479089,-0.009275251,0.088184812,-0.022804762,0.035400748,0.092400032,0.023679699,0.034883181,0.092950661,-0.069781331,0.019829076,0.091958263,0.071140791,0.018432509,0.108930656,-0.013054,0.023015839,0.109125614,0.015800182,0.022915146,0.16506103,-0.040884186,0.01296568,0.164243591,0.044534105,0.01253226,0.178481349,-0.012412963,0.030543985,0.177237272,0.014712202,0.024193062,-0.189976115,-0.025341691,0.011747443,-0.18936393,0.025597902,0.014881624,-0.077926212,-0.045633994,-0.046020426,0.033735644,-0.116999297,0.00345139,0.053460815,-0.115989725,0.005283206,0.132156574,-0.092124499,-0.011402073,0.158275542,-0.087013785,-0.034458058,-0.19875511,-0.019947026,0.036190174,-0.196409917,0.020653082,0.038526431,-0.078489076,0.041433113,-0.050788377,0.032411617,0.118628589,0.003169248,0.053266093,0.117531419,0.003495298,0.13168249,0.094246855,-0.014079981,0.159034768,0.088709029,-0.035954484,0.174431084,0.002172603,0.017387914,0.102890551,0.00068257,0.009890392,0.031365779,0.000105494,0.008079586,-0.01171054,-0.001321434,-0.007560849,-0.075013306,-0.004145055,-0.062069937
