ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204
40,0.12309663,-0.002177914,-0.102445203,0.048578368,-0.003437021,-0.092153752,-0.072157783,0.000239015,-0.064419483,-0.073190043,0.007889116,-0.064431023,-0.072897673,-0.006849857,-0.064661801,-0.097480093,0.036735716,-0.049448532,-0.097502721,-0.035955855,-0.048993517,-0.085921165,0.043096737,-0.048912262,-0.084564691,-0.042532524,-0.048209623,-0.054652951,0.098762817,-0.007481012,-0.053690073,-0.096898898,-0.009664175,0.024457965,0.061014347,-0.078943809,0.01879955,-0.051276468,-0.079808317,-0.155458768,-0.006992789,0.049253224,-0.157202217,0.005251733,0.05015124,-0.118875355,-0.021336936,0.043896802,-0.11523426,0.021193352,0.043753393,-0.120382337,-0.053546464,-0.004147364,-0.120026491,0.056051572,-0.006483215,-0.079521211,-0.067905578,0.010123051,-0.079281449,0.072625522,0.009127028,-0.072942488,-0.032872526,0.036614702,-0.07263241,0.033038937,0.037076328,-0.047628284,-0.010241928,0.031616567,-0.047049846,0.009171647,0.031894702,-0.023744505,-0.013919307,0.034559728,-0.025272602,0.014031241,0.034420369,0.000163524,-0.012294726,0.036623888,0.000313291,0.011273855,0.036965706,0.002584804,-0.0326611,0.035327192,0.004869075,0.030062406,0.036991067,0.015109848,-0.033571298,0.032644367,0.015506339,0.032699417,0.033797915,0.059557209,-0.005065157,0.021880701,0.058482522,0.006421813,0.021984287,0.056763882,-0.038870072,0.025901066,0.055816464,0.037102361,0.026709504,0.05341103,-0.098923806,-0.010845185,0.053582134,0.098433133,-0.011739486,0.088871872,-0.022781761,0.032673915,0.092512782,0.021640302,0.033698021,0.099812685,-0.068331459,0.015040908,0.098354757,0.068021666,0.016056542,0.109506707,-0.01365699,0.021011016,0.109192302,0.014505735,0.021349666,0.165071019,-0.040534181,0.008620547,0.163182494,0.041825631,0.008631609,0.178974147,-0.01459041,0.022235049,0.176892332,0.010166523,0.02097257,-0.196685717,-0.025767144,0.01088354,-0.198055286,0.024967667,0.013893659,-0.074907249,-0.04144576,-0.044659323,0.038026742,-0.115030607,0.000680183,0.057209053,-0.113186349,0.001187032,0.136045841,-0.088827125,-0.015004324,0.16064511,-0.083609744,-0.036559162,-0.208417897,-0.021114052,0.035447119,-0.205501413,0.020094643,0.037342313,-0.07708176,0.041541182,-0.049117366,0.035129007,0.115198667,0.001080528,0.058277681,0.112450545,-0.000675859,0.134903488,0.090000866,-0.015759016,0.158670243,0.085045528,-0.036879754,0.176560226,-0.000195981,0.014864406,0.103208473,-0.000375137,0.00876251,0.031183321,0.000323449,0.007367019,-0.010750533,-0.00135224,-0.003902187,-0.064613643,-0.002747977,-0.057766226
41,0.126678312,-0.00186047,-0.113454626,0.051601815,-0.002376048,-0.104476891,-0.079838594,-0.001267184,-0.070165847,-0.08002224,0.008110939,-0.070207771,-0.080377297,-0.010269375,-0.070202217,-0.097346321,0.045254243,-0.054645708,-0.096039196,-0.047322897,-0.054899998,-0.086152969,0.05228279,-0.055519239,-0.082464756,-0.05488711,-0.054711727,-0.055438524,0.109829333,-0.002446847,-0.05570761,-0.106881694,-0.005753586,0.01649017,0.065451875,-0.08717479,0.020089448,-0.060066295,-0.087976157,-0.149125088,-0.005894626,0.047901625,-0.149921727,0.008333425,0.048260702,-0.114004662,-0.022520138,0.044822263,-0.11061695,0.024028048,0.044363016,-0.117947957,-0.061433148,-0.004341563,-0.117425923,0.061438776,-0.005906106,-0.078643343,-0.072308176,0.012737563,-0.079351693,0.076795216,0.011700549,-0.069789548,-0.035490115,0.038712928,-0.070629085,0.035199912,0.038411632,-0.041551168,-0.011288118,0.033188086,-0.042588371,0.009169217,0.032931402,-0.01467264,-0.015258233,0.037476736,-0.01914594,0.014302204,0.03593191,0.013294347,-0.013657492,0.041326206,0.011387912,0.012296767,0.042016184,0.013608197,-0.035029681,0.040580445,0.013594858,0.032073246,0.042941085,0.02674346,-0.035921312,0.037829295,0.024319998,0.034820185,0.039936867,0.072643994,-0.006083236,0.025232063,0.072443829,0.00805114,0.025222532,0.066107875,-0.040491051,0.028762288,0.066706539,0.039571994,0.028883998,0.047738283,-0.107673949,-0.00640687,0.047111391,0.107785823,-0.006700183,0.091293859,-0.02779035,0.038298607,0.095335067,0.025452564,0.03993144,0.090196513,-0.07491145,0.015136586,0.09172117,0.075440534,0.017457047,0.106291995,-0.017475206,0.023544022,0.106868446,0.017438261,0.024187839,0.150437823,-0.045560793,0.009672075,0.150060959,0.047001859,0.010573575,0.160918281,-0.012476007,0.022857663,0.158324638,0.010423008,0.02241971,-0.192186229,-0.026922449,0.004696434,-0.190122649,0.031919142,0.00948856,-0.073669217,-0.052069699,-0.050589438,0.033068232,-0.124086069,0.004853697,0.054225656,-0.123479783,0.005221023,0.119664146,-0.101476432,-0.016383323,0.143504832,-0.095992526,-0.042599856,-0.200216863,-0.020154446,0.033444871,-0.195048017,0.023795394,0.036909596,-0.077932668,0.04989653,-0.055779577,0.031545139,0.125273655,0.009989291,0.050882319,0.124214736,0.008218169,0.120844798,0.102409294,-0.01658613,0.144482981,0.096140917,-0.042946409,0.157743875,0.000165228,0.016921243,0.10090807,0.000870374,0.00704282,0.046144752,0.00072301,0.009168875,-0.004028018,-0.000863049,-0.005320985,-0.073018717,-0.004721035,-0.064006673
42,0.134228909,-0.005503558,-0.124180301,0.04536043,-0.002557294,-0.119478346,-0.087543644,-0.000857268,-0.072157251,-0.087469929,0.010602113,-0.07185136,-0.08818548,-0.011782167,-0.071748343,-0.099554153,0.047389588,-0.047150115,-0.09928674,-0.047564706,-0.045905259,-0.088266798,0.05329675,-0.046964907,-0.087231793,-0.053998922,-0.045444692,-0.053271213,0.100038188,-0.001972603,-0.0564995,-0.099747435,-0.003213261,0.012303774,0.073450563,-0.090745412,0.00506095,-0.068553107,-0.091602535,-0.137108333,-0.006937477,0.047024156,-0.138599401,0.00673531,0.047759658,-0.106857257,-0.022120878,0.04189228,-0.104327778,0.022796133,0.041183703,-0.113480595,-0.060206484,0.000373101,-0.11123261,0.062917362,-0.000623935,-0.077150517,-0.071977907,0.013457546,-0.074215607,0.074089533,0.012359374,-0.070874917,-0.036490666,0.033833608,-0.069757328,0.036305939,0.033421285,-0.042023222,-0.011548977,0.025820761,-0.041761253,0.011130414,0.026119288,-0.018900979,-0.016687415,0.029967164,-0.020236991,0.017044665,0.029644354,0.007459215,-0.014802774,0.033464691,0.007051504,0.013710885,0.033681355,0.009412862,-0.039809583,0.030840488,0.011877367,0.037042918,0.032137746,0.019758495,-0.041683665,0.029666226,0.020026478,0.040142816,0.03036,0.058219274,-0.006031779,0.024735375,0.056768353,0.008471158,0.024819116,0.052322079,-0.045394143,0.028382075,0.051491816,0.043120499,0.029190473,0.045348511,-0.109320569,-0.015061741,0.045203338,0.109032689,-0.008509029,0.08762162,-0.02652811,0.039864925,0.092370122,0.025365433,0.040146288,0.08948671,-0.07949969,0.023094322,0.088170335,0.07749507,0.024123912,0.104439776,-0.015387736,0.025890112,0.104518616,0.015847835,0.025900832,0.160101295,-0.045522089,0.021721057,0.159160947,0.048053019,0.020222773,0.174245345,-0.019301546,0.031211297,0.16985493,0.018010203,0.028588745,-0.179030055,-0.02551157,0.013157436,-0.178659197,0.026665489,0.013894838,-0.078265611,-0.052552461,-0.043132764,0.030552316,-0.12037674,-0.003369729,0.047794856,-0.121167163,-0.00363218,0.132983938,-0.103808746,-0.008318579,0.168043234,-0.093785231,-0.030885964,-0.187248033,-0.019087116,0.038106788,-0.184587417,0.02035944,0.038248571,-0.080771513,0.051377837,-0.048273669,0.030245748,0.121706398,0.002978421,0.048138996,0.122641929,0.003404934,0.130562107,0.103660318,-0.011126441,0.166504238,0.098983641,-0.037889643,0.162514273,0.002786378,0.022492305,0.096573953,-0.000252431,0.012678203,0.030031962,0.000511572,0.009652615,-0.011999654,-8.37E-05,-0.006827314,-0.081411156,-0.00434095,-0.065446821
43,0.135169904,-0.001317353,-0.107034385,0.051903438,-0.002373692,-0.107820229,-0.080154422,-0.000250642,-0.068596931,-0.080491453,0.008716951,-0.068217118,-0.080776461,-0.008938652,-0.068555179,-0.09818963,0.03966649,-0.049684411,-0.097565054,-0.041827394,-0.048492538,-0.085803376,0.046035416,-0.048933758,-0.084724705,-0.04835691,-0.047710045,-0.051712414,0.095946893,-0.00327776,-0.054334734,-0.093586387,-0.005957142,0.017621657,0.06408947,-0.082760211,0.014065409,-0.058853292,-0.085544828,-0.146910297,-0.006236178,0.048774305,-0.147520542,0.006466835,0.049522796,-0.114012995,-0.021450584,0.043006614,-0.111075341,0.021993509,0.043403647,-0.117082385,-0.057532159,0.000174463,-0.115677429,0.059420573,-0.001035612,-0.077046078,-0.06871456,0.012291534,-0.076469442,0.071416456,0.011841213,-0.074106454,-0.034256092,0.035743535,-0.074072525,0.034131229,0.037425138,-0.046018451,-0.011381961,0.028912666,-0.045572773,0.009704671,0.029355541,-0.023181571,-0.015322959,0.032599017,-0.025088868,0.014863571,0.032418105,0.002099596,-0.013501852,0.034962068,0.002102881,0.012015652,0.035143433,0.005253914,-0.035009382,0.033560533,0.007569094,0.032051578,0.034567768,0.017731179,-0.036360899,0.031469771,0.017567033,0.034999154,0.031915807,0.057418225,-0.00659831,0.021162292,0.056192725,0.006950437,0.021225804,0.057831953,-0.043034964,0.026751914,0.05629388,0.04179604,0.026608008,0.050614652,-0.104384348,-0.00956978,0.051325709,0.103845439,-0.009443392,0.085333823,-0.026147926,0.033852072,0.088192876,0.023407323,0.035535201,0.095882084,-0.073542455,0.019524372,0.09327285,0.073074096,0.021208574,0.104758412,-0.014587173,0.023117969,0.104921756,0.014648642,0.022965496,0.162175735,-0.041942497,0.01360921,0.160074985,0.044789297,0.014360339,0.177548221,-0.017345198,0.022902426,0.172150096,0.015763566,0.020826677,-0.19112048,-0.023924564,0.013185437,-0.1916437,0.027076213,0.015276992,-0.075266924,-0.047062892,-0.043918418,0.036806632,-0.117610534,-0.000320643,0.054810681,-0.117014747,0.000801131,0.135901018,-0.094587699,-0.011013087,0.166778841,-0.086053216,-0.034721776,-0.200170621,-0.018021445,0.036156389,-0.196825772,0.022274612,0.038294182,-0.077531844,0.044902568,-0.04878713,0.036885686,0.119045481,0.000750695,0.056195704,0.116672004,0.000472814,0.133760407,0.096237721,-0.010955478,0.163948873,0.089865371,-0.032442169,0.167470296,0.001413198,0.011307405,0.098791265,-0.000157721,0.009527024,0.02969582,-0.000247652,0.006513236,-0.011826947,-0.002340772,-0.006182383,-0.074143622,-0.003405396,-0.062049216
44,0.120407678,-0.000258818,-0.120983305,0.040504623,-0.001505001,-0.120058599,-0.080528319,-0.000985967,-0.073865536,-0.080717291,0.009092643,-0.073727919,-0.08137162,-0.01066962,-0.073707759,-0.096411015,0.043442779,-0.053107519,-0.096496196,-0.046242398,-0.051968459,-0.086096607,0.0493465,-0.052933854,-0.08495552,-0.052448211,-0.05107136,-0.052678187,0.102679822,-0.004650755,-0.053047999,-0.101170746,-0.005377008,0.00661448,0.071864898,-0.089108563,0.004704454,-0.06602578,-0.093212753,-0.145182237,-0.007088754,0.047225331,-0.14578331,0.007300511,0.047650892,-0.108978099,-0.024296215,0.044482922,-0.107247079,0.022937622,0.044099323,-0.114834443,-0.059993476,-0.003140363,-0.114608815,0.059808717,-0.005095678,-0.074724709,-0.072581367,0.014371302,-0.074750467,0.075298105,0.012937641,-0.066206678,-0.036236909,0.037548082,-0.067224233,0.035639397,0.037986927,-0.039762459,-0.011142496,0.031330519,-0.039650047,0.010122904,0.031598784,-0.015393975,-0.01545812,0.036428592,-0.017291649,0.016300978,0.035817289,0.008168165,-0.013390153,0.039586889,0.007546824,0.014149861,0.039881168,0.010554147,-0.035606725,0.039683229,0.011486265,0.034352013,0.040787399,0.021149143,-0.036741745,0.037179021,0.020491322,0.037306222,0.037956386,0.055268768,-0.006223021,0.024383923,0.054043629,0.008415558,0.02476434,0.052731479,-0.04234282,0.030575768,0.054286812,0.0424829,0.03117995,0.046921209,-0.109790812,-0.003238399,0.045543509,0.109764666,-0.003601505,0.085849328,-0.027185527,0.03865007,0.090248447,0.024836213,0.040054374,0.093141244,-0.076526871,0.024315788,0.092887627,0.07617308,0.025496635,0.106111213,-0.014947597,0.023506123,0.106672802,0.015303916,0.024485423,0.160316653,-0.043831496,0.008822332,0.160618509,0.044174126,0.010730558,0.171999578,-0.018584724,0.021118845,0.170671197,0.013503835,0.019839968,-0.182376908,-0.025413372,0.006286116,-0.179035546,0.029200743,0.008120466,-0.076292161,-0.050642661,-0.047251073,0.035304098,-0.124360455,0.002874462,0.05338181,-0.123863473,0.005692771,0.129767875,-0.098749546,-0.00908709,0.154438257,-0.092765048,-0.036665281,-0.19555007,-0.019347883,0.030361024,-0.19185451,0.02456775,0.035570273,-0.078649358,0.047711838,-0.052848051,0.031933687,0.126047828,0.007723539,0.05042936,0.125462016,0.007715207,0.13005294,0.100016186,-0.009241846,0.15643012,0.093253707,-0.034635949,0.168819028,0.000492459,0.012178832,0.096162342,8.25E-05,0.011232457,0.028069021,0.001228599,0.009031425,-0.011706353,-0.002155991,-0.00866374,-0.074321786,-0.003787127,-0.064019999
45,0.123416978,-0.001712261,-0.110827288,0.045256003,-0.002419623,-0.108145805,-0.084467128,-0.000975857,-0.070070599,-0.084994639,0.007421808,-0.070018798,-0.085371761,-0.008951973,-0.070003008,-0.101587216,0.042019465,-0.05204124,-0.10091139,-0.042934051,-0.05101235,-0.089999801,0.04914858,-0.051677636,-0.087765667,-0.050034889,-0.050041722,-0.052882333,0.102299167,-0.006232353,-0.052774813,-0.099920688,-0.007507285,0.015090139,0.068098128,-0.084905715,0.012188068,-0.061603788,-0.087454822,-0.146470224,-0.007558857,0.05112786,-0.148254585,0.006533293,0.051786828,-0.110525948,-0.022396008,0.045848619,-0.109734928,0.023055775,0.045490562,-0.115766084,-0.060635394,-0.002720111,-0.114986323,0.062999295,-0.003886588,-0.074566925,-0.072178884,0.012714749,-0.073400007,0.075602792,0.012432222,-0.067594982,-0.034676165,0.03806938,-0.067713561,0.035512539,0.038072034,-0.043157206,-0.0103966,0.031235302,-0.042993144,0.009926037,0.031816461,-0.021559516,-0.014234032,0.034712654,-0.023006939,0.015297683,0.034616765,0.002100495,-0.012285724,0.036345698,0.001822517,0.0126666,0.03670179,0.006809038,-0.033287663,0.035411581,0.008857579,0.032002819,0.036811803,0.019231297,-0.034375246,0.03258818,0.019509465,0.034770285,0.033653226,0.057494046,-0.005376529,0.021265125,0.056916039,0.008275268,0.021405718,0.057109353,-0.040432,0.025884285,0.057876831,0.040246902,0.026401512,0.051966354,-0.102741099,-0.009763235,0.052093299,0.103227966,-0.010838373,0.086096177,-0.024338716,0.035315306,0.09063839,0.02298691,0.036236986,0.095174217,-0.070942234,0.020235309,0.095916899,0.070604461,0.021189444,0.10736449,-0.014422455,0.023319454,0.107841352,0.014191026,0.023673268,0.160868969,-0.041988553,0.014887968,0.161753417,0.041951437,0.014451185,0.175056734,-0.01564051,0.026795419,0.173426653,0.010928574,0.024901283,-0.183154008,-0.026380997,0.009720705,-0.186784809,0.024811802,0.012438069,-0.079833053,-0.047943913,-0.046550332,0.037912248,-0.118316081,-0.001705245,0.055484704,-0.117278886,-0.000522254,0.131683369,-0.092501573,-0.010334219,0.15849744,-0.086916319,-0.03256739,-0.194618897,-0.021859243,0.03076058,-0.194063247,0.020294923,0.034008298,-0.082675225,0.047249932,-0.052084614,0.03533808,0.121018346,0.00212268,0.053366508,0.119593808,0.00205369,0.133958312,0.092656887,-0.010928241,0.161028474,0.086732398,-0.032153423,0.171962333,-0.001132899,0.018282188,0.101203066,0.000167355,0.010487726,0.031074047,0.001293883,0.006876706,-0.014220511,-0.001148909,-0.007063585,-0.077548513,-0.003647527,-0.061092385
46,0.128145516,-0.001639727,-0.118129124,0.033124166,-0.003162381,-0.107049675,-0.081048135,0.002865502,-0.07009317,-0.081796351,0.013007922,-0.070080101,-0.081642417,-0.006540854,-0.070166209,-0.097884014,0.048354546,-0.052379761,-0.099094568,-0.044600904,-0.049052497,-0.086720591,0.05457858,-0.051289428,-0.088382779,-0.050867146,-0.048013242,-0.051493081,0.108603861,-0.008076038,-0.054225376,-0.106464922,-0.006204689,0.012050058,0.068098776,-0.081392461,0.005687979,-0.065803564,-0.085536713,-0.14591023,-0.008413208,0.048944088,-0.147800208,0.005611785,0.048513073,-0.109412043,-0.021984344,0.044937368,-0.11107314,0.022829855,0.039804882,-0.116886417,-0.059066268,-0.002711903,-0.115981627,0.062553962,-0.010238076,-0.076490399,-0.073721627,0.014005775,-0.074736904,0.079092006,0.007005737,-0.068153753,-0.035870192,0.037615577,-0.069426659,0.036352697,0.032214502,-0.040812339,-0.011487298,0.030455221,-0.041791497,0.010155581,0.028931709,-0.016398934,-0.015740538,0.034223844,-0.018694615,0.015914998,0.032366853,0.008427276,-0.01290145,0.036790394,0.007937799,0.013739043,0.036462147,0.010762334,-0.035626949,0.036341972,0.012242534,0.033584503,0.036893197,0.022654962,-0.03585883,0.033952883,0.022298562,0.036002221,0.034303864,0.055731582,-0.006017019,0.022096489,0.054813443,0.008003941,0.022216864,0.054830864,-0.040525993,0.027591093,0.055853742,0.040579105,0.027865949,0.052337074,-0.107015088,-0.003998421,0.050412997,0.106378828,-0.005723449,0.086273659,-0.026985098,0.035834579,0.090103784,0.024568211,0.036844329,0.094571777,-0.072917934,0.021828276,0.093700406,0.07327652,0.022666904,0.105701332,-0.015519647,0.022114032,0.106046533,0.014940667,0.022644017,0.161394751,-0.04296287,0.011575955,0.160275649,0.041168122,0.013215048,0.170781762,-0.013948447,0.025038568,0.168515995,0.00912615,0.022878212,-0.17992764,-0.031573185,0.007662538,-0.188716325,0.022589309,0.009729279,-0.080066188,-0.048223217,-0.044526582,0.038554321,-0.123616532,0.00264199,0.057144589,-0.1222704,0.004774975,0.130114606,-0.096285707,-0.00983667,0.15725443,-0.089154973,-0.035980123,-0.194758398,-0.027172404,0.0347778,-0.196143016,0.018316046,0.036304075,-0.079141743,0.052699031,-0.050418362,0.034604086,0.124092919,0.003976837,0.054271462,0.122607786,0.005948229,0.130573998,0.096144356,-0.008390165,0.157790397,0.089045699,-0.033954859,0.170060301,-0.000757883,0.016526456,0.098611106,-0.000383222,0.009552495,0.027857735,0.000387273,0.007664338,-0.012305088,-0.000468554,-0.004050046,-0.07459909,0.000278577,-0.060440651
47,0.129762172,-0.002529817,-0.110011672,0.047038741,-0.001756189,-0.101540508,-0.076484833,-0.000575016,-0.069847989,-0.076685029,0.007031731,-0.069773593,-0.077212723,-0.007671473,-0.069851414,-0.095408669,0.039469365,-0.050001497,-0.09542774,-0.041589002,-0.048786175,-0.084046678,0.044985802,-0.050428734,-0.083064387,-0.047283248,-0.048872902,-0.052876604,0.102398161,-0.0047607,-0.051820798,-0.100519335,-0.005540864,0.02309076,0.06765775,-0.080089953,0.017854408,-0.062114629,-0.08321698,-0.153674542,-0.005954021,0.049084905,-0.155491343,0.006838498,0.049720222,-0.116154196,-0.021094707,0.043715754,-0.112680339,0.022840187,0.043643173,-0.11335787,-0.05831309,-0.002769707,-0.113712755,0.061043695,-0.003822945,-0.074661323,-0.070758948,0.014046638,-0.074757617,0.074492325,0.012767552,-0.071986793,-0.032704543,0.037794501,-0.072183466,0.033046366,0.038367655,-0.047091131,-0.010155625,0.032352108,-0.046512625,0.009051041,0.032697558,-0.022754885,-0.013829785,0.036555863,-0.024241531,0.013558475,0.036054459,0.000819999,-0.012326265,0.038557893,0.00088852,0.011160485,0.038732829,0.005144557,-0.033232306,0.038017011,0.006332163,0.031791303,0.038521176,0.016831735,-0.034848077,0.03465396,0.016586042,0.034838289,0.035610397,0.056675173,-0.005832184,0.023581016,0.05590952,0.006278573,0.023867216,0.054028633,-0.040810567,0.026404192,0.053394757,0.040334637,0.028199683,0.054506305,-0.10602468,-0.010635851,0.05212215,0.106961436,-0.010593857,0.08576142,-0.024479241,0.036575271,0.091463261,0.022184795,0.038592299,0.094705776,-0.070817767,0.015904967,0.095196529,0.070884866,0.018705701,0.104975722,-0.014221707,0.022415755,0.106281358,0.0146253,0.023418631,0.162191983,-0.043092619,0.008155039,0.163007407,0.043551778,0.009756914,0.172571603,-0.015214518,0.020857344,0.171654431,0.010669789,0.020247793,-0.190233903,-0.026834083,0.008762879,-0.191311471,0.027102755,0.010383883,-0.073706935,-0.045480676,-0.04645432,0.039014631,-0.120764766,-0.001300488,0.057055364,-0.119025147,-3.02E-06,0.13107983,-0.093628463,-0.016519765,0.154871897,-0.085974726,-0.04013749,-0.20049959,-0.02042161,0.035567969,-0.199402644,0.021764783,0.037544905,-0.075866501,0.043357889,-0.051007366,0.034339635,0.123320825,0.000512641,0.054188446,0.121355109,0.000788799,0.132855254,0.094631846,-0.015453573,0.157983715,0.087795409,-0.037893901,0.170886758,0.000166794,0.013874417,0.098753816,-7.20E-05,0.010481024,0.030852505,-0.000147655,0.00979007,-0.007420126,-0.001689786,-0.004323604,-0.069947931,-0.003401743,-0.061643193
48,0.122596976,-0.004081645,-0.106146663,0.053630842,-0.005122014,-0.098287822,-0.078618236,-0.000428048,-0.067980879,-0.079025292,0.007983798,-0.067369987,-0.07952861,-0.008392198,-0.068315472,-0.097117072,0.042596905,-0.046918326,-0.098679523,-0.039333818,-0.050059418,-0.085802048,0.048205683,-0.047035151,-0.086577188,-0.047271413,-0.049889378,-0.054350345,0.100225025,-0.005381602,-0.055557494,-0.099161549,-0.005586912,0.023210612,0.068585629,-0.077351638,0.019382585,-0.066708398,-0.080177955,-0.150857904,-0.004246918,0.04963435,-0.151639786,0.00885426,0.050499401,-0.117509209,-0.020841762,0.044497649,-0.112456591,0.023250643,0.043985902,-0.112296457,-0.057327165,-0.002518265,-0.112186931,0.061099798,-0.002094975,-0.075995253,-0.07026243,0.012124016,-0.074579516,0.072567083,0.012285603,-0.072770218,-0.03281951,0.034965594,-0.071695842,0.032678257,0.035314885,-0.045195534,-0.011369439,0.029787663,-0.045233621,0.007657044,0.02991297,-0.021578543,-0.015427027,0.033110928,-0.023666676,0.011937727,0.032856545,0.002341239,-0.014963358,0.034405637,0.001275636,0.009885849,0.034688545,0.004308281,-0.035596739,0.034273115,0.005792473,0.028171077,0.035528104,0.015965289,-0.037406155,0.030959478,0.01569627,0.030726404,0.032269553,0.060739594,-0.008647382,0.018665665,0.0591422,0.00355449,0.018807379,0.058059987,-0.040760621,0.024780464,0.05627848,0.034217929,0.024522373,0.046433642,-0.105181426,-0.006276418,0.045144212,0.101914775,-0.005921379,0.085868592,-0.024983391,0.030514696,0.091192242,0.022143447,0.030975054,0.099275943,-0.072261912,0.014943371,0.093726238,0.069001251,0.015044242,0.109061868,-0.014737698,0.018732643,0.109418016,0.01324639,0.019261499,0.167177097,-0.040930972,0.009354297,0.163835424,0.043468343,0.010695831,0.171586314,-0.004921214,0.028590782,0.171513552,0.017372151,0.026564593,-0.192956801,-0.02314157,0.010872806,-0.189833219,0.031409637,0.011566369,-0.077695505,-0.046644761,-0.045697365,0.035709337,-0.1201093,0.003344206,0.055345896,-0.11874514,0.005443931,0.133671659,-0.09182921,-0.012663094,0.161602941,-0.085976092,-0.036130581,-0.202604157,-0.017818103,0.035312717,-0.197995701,0.026461805,0.036588507,-0.078243301,0.045393164,-0.048126406,0.029485188,0.122726997,0.006127574,0.049381912,0.12155994,0.004728491,0.133076423,0.094542263,-0.012108751,0.158423781,0.092500339,-0.035289445,0.175500819,0.005870712,0.018180788,0.104455168,-0.00197223,0.00653388,0.034378079,-0.003439019,0.005010767,-0.008756577,-0.003211311,-0.008345558,-0.072681654,-0.003737876,-0.060589423
49,0.12944733,-0.008430644,-0.108832097,0.04922333,-0.002558982,-0.102774772,-0.077828065,-0.000656857,-0.067925126,-0.078607164,0.006940204,-0.067857014,-0.078491605,-0.007816058,-0.067913329,-0.100218573,0.03828265,-0.050436601,-0.098105468,-0.039988088,-0.050441208,-0.087288738,0.045372997,-0.050654236,-0.084775639,-0.047141297,-0.049930572,-0.053748795,0.098553063,-0.00795062,-0.059202586,-0.095953214,-0.008911756,0.022886894,0.061186167,-0.084412124,0.020068696,-0.056683536,-0.085125496,-0.148845774,-0.005810531,0.053140757,-0.149688132,0.006931766,0.053484787,-0.115399734,-0.020964877,0.045293486,-0.112271144,0.022271213,0.044662846,-0.116883327,-0.057665932,0.000299597,-0.116069209,0.06037775,-0.001886338,-0.076906121,-0.068712603,0.011863889,-0.07550699,0.072324295,0.011260045,-0.071909817,-0.03214865,0.034465916,-0.072012111,0.032586279,0.035022676,-0.045548901,-0.010585106,0.027389022,-0.045779141,0.009580561,0.027696814,-0.021678646,-0.014426201,0.031078882,-0.023901934,0.014447022,0.030744058,0.002866226,-0.01218702,0.033011114,0.002370067,0.011740843,0.033113706,0.004170492,-0.032636423,0.032646796,0.005183856,0.029690797,0.033223063,0.016471602,-0.033423244,0.029544774,0.015033178,0.031723513,0.029619602,0.062631371,-0.006188693,0.019146979,0.061574579,0.005911528,0.019115047,0.057306569,-0.038528929,0.024807496,0.056798224,0.036360718,0.024661761,0.045675554,-0.10043059,-0.012901112,0.046586871,0.101698963,-0.011895399,0.086384946,-0.024184794,0.033819932,0.090471499,0.02331316,0.035768217,0.098687761,-0.071125482,0.017167307,0.096913244,0.070940782,0.017372473,0.109335001,-0.014944393,0.023253368,0.11024019,0.015038159,0.023755305,0.165353762,-0.041568137,0.01356367,0.163996671,0.043690707,0.014218347,0.16836612,-0.012023875,0.031251247,0.168806447,0.010103553,0.029231997,-0.193584716,-0.025262247,0.019280771,-0.194411067,0.026054851,0.020679095,-0.075096217,-0.045422649,-0.04672822,0.034394454,-0.117512946,-0.002639234,0.052671294,-0.114944184,-0.000913324,0.135582797,-0.091038873,-0.012044077,0.162296732,-0.084366001,-0.033073701,-0.201609981,-0.019099612,0.041864479,-0.199221126,0.020324714,0.043016917,-0.078112121,0.043877683,-0.051180421,0.03175588,0.119911839,0.002170892,0.051129931,0.117913431,0.002972858,0.134667249,0.093711751,-0.010876998,0.160628842,0.088653552,-0.028899848,0.172854687,0.000730408,0.021132939,0.105108878,-0.000925815,0.010192027,0.034197464,-0.000435855,0.003358199,-0.008112154,-0.001195298,-0.011090277,-0.071323694,-0.003257287,-0.062069252
