ID,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,V81,V82,V83,V84,V85,V86,V87,V88,V89,V90,V91,V92,V93,V94,V95,V96,V97,V98,V99,V100,V101,V102,V103,V104,V105,V106,V107,V108,V109,V110,V111,V112,V113,V114,V115,V116,V117,V118,V119,V120,V121,V122,V123,V124,V125,V126,V127,V128,V129,V130,V131,V132,V133,V134,V135,V136,V137,V138,V139,V140,V141,V142,V143,V144,V145,V146,V147,V148,V149,V150,V151,V152,V153,V154,V155,V156,V157,V158,V159,V160,V161,V162,V163,V164,V165,V166,V167,V168,V169,V170,V171,V172,V173,V174,V175,V176,V177,V178,V179,V180,V181,V182,V183,V184,V185,V186,V187,V188,V189,V190,V191,V192,V193,V194,V195,V196,V197,V198,V199,V200,V201,V202,V203,V204
132,0.123996716,-0.002486155,-0.107713437,0.045255673,-0.003531383,-0.101906448,-0.076945088,-0.000629928,-0.071298135,-0.077262384,0.006939934,-0.071227689,-0.077926234,-0.007874434,-0.071340703,-0.096912386,0.040291428,-0.05464559,-0.097815115,-0.043042269,-0.053587355,-0.085767667,0.046299036,-0.054578331,-0.086497267,-0.049120092,-0.053583802,-0.054634192,0.10550038,-0.004911613,-0.055977343,-0.105701942,-0.005117554,0.016111423,0.061263324,-0.085244217,0.013007818,-0.056282712,-0.086596432,-0.150395906,-0.005451729,0.052579296,-0.151121549,0.00788584,0.052990567,-0.116395155,-0.020546379,0.045124448,-0.113416522,0.022551666,0.044600892,-0.115495697,-0.059694491,-0.004503462,-0.114443136,0.061546049,-0.004421385,-0.078227323,-0.073316787,0.012527947,-0.075660299,0.07652729,0.012945303,-0.070699629,-0.033333,0.039285055,-0.068913776,0.033195769,0.039298196,-0.041392525,-0.013209538,0.029852983,-0.040221428,0.012542055,0.030566964,-0.020845852,-0.016881039,0.033690715,-0.021800131,0.016528992,0.034147786,0.000190895,-0.014599225,0.035953929,0.001267188,0.013638818,0.036227713,0.002885016,-0.032418741,0.036285909,0.005630074,0.029762061,0.036859426,0.016257457,-0.032798176,0.032047976,0.017102014,0.030802206,0.032500813,0.061420068,-0.006129503,0.020687482,0.061138576,0.005777714,0.021009449,0.059683186,-0.037784768,0.026985232,0.059754887,0.037061687,0.027346975,0.049470002,-0.100159867,-0.010825287,0.049087068,0.099475893,-0.0085892,0.089206132,-0.023401671,0.03662421,0.093147347,0.021359342,0.037993911,0.098218267,-0.06901359,0.018282246,0.097489575,0.068569514,0.021003051,0.106958286,-0.013452008,0.023992306,0.10833721,0.013564245,0.025019568,0.161783404,-0.039741072,0.00928011,0.16198752,0.043039645,0.011232834,0.174265027,-0.005506611,0.029199543,0.176731134,0.010350435,0.019736532,-0.188776854,-0.026500106,0.012321847,-0.189100207,0.02857879,0.014716925,-0.07860422,-0.047817462,-0.051838241,0.033737996,-0.117965887,0.005539539,0.052964886,-0.115136149,0.005860248,0.130286261,-0.088903033,-0.01481855,0.15573569,-0.084440698,-0.037786171,-0.200420804,-0.02028932,0.039125728,-0.196342801,0.022696974,0.0410275,-0.078243074,0.044914696,-0.055500414,0.032424474,0.118094709,0.007292598,0.051464719,0.115502687,0.006690638,0.131742366,0.089956001,-0.011128995,0.158508937,0.086534409,-0.033770166,0.175729279,0.002176597,0.013417432,0.101071489,0.000173252,0.01340289,0.031411725,-0.001196838,0.005169196,-0.013285809,-0.001882714,-0.010661157,-0.071919416,-0.002862122,-0.064849572
133,0.126682036,-0.001044203,-0.108396499,0.045785794,-0.002236542,-0.099893582,-0.079634852,0.000283932,-0.069899304,-0.079956257,0.007782517,-0.070024628,-0.080748807,-0.006774419,-0.069522785,-0.09834455,0.040812396,-0.054695502,-0.098336119,-0.042706628,-0.051946319,-0.087051057,0.046695926,-0.054407487,-0.086738978,-0.048858537,-0.051895139,-0.054995158,0.103396412,-0.004243005,-0.057088292,-0.101406831,-0.004960128,0.017452214,0.060676399,-0.084111928,0.012668504,-0.054848775,-0.084738268,-0.149319549,-0.008294201,0.050618235,-0.151109854,0.005093343,0.050964185,-0.116135498,-0.02123191,0.043671636,-0.114284343,0.020253938,0.042339544,-0.11546858,-0.057018873,-0.003184158,-0.114683924,0.058234392,-0.003861031,-0.079481408,-0.069871433,0.012677117,-0.077468007,0.073127701,0.0116223,-0.072088205,-0.032621462,0.039589459,-0.072128446,0.031784654,0.039447863,-0.044105604,-0.012138969,0.029538747,-0.043473571,0.011761546,0.029815139,-0.022664718,-0.015412566,0.033469802,-0.023993696,0.016596627,0.033516164,-0.000201736,-0.014030191,0.035250393,-0.000111967,0.014516051,0.035718744,0.00347585,-0.031527362,0.034620133,0.005325749,0.030087463,0.035963215,0.017253815,-0.031915082,0.030551808,0.016799387,0.032340492,0.032244713,0.061763489,-0.004562437,0.020175285,0.061433942,0.008211195,0.020275632,0.05913355,-0.03739853,0.026595334,0.059211214,0.037696382,0.026771394,0.049121354,-0.097376325,-0.011487381,0.05237865,0.100181568,-0.010370862,0.089764645,-0.022384402,0.037707131,0.095737214,0.022088535,0.037937001,0.095674892,-0.06887563,0.018462119,0.099041967,0.069371961,0.018476606,0.109447064,-0.012914274,0.024448673,0.110183636,0.0147975,0.024834263,0.162194224,-0.042388583,0.012051023,0.163437245,0.041583455,0.01202928,0.178241999,-0.012710638,0.023825724,0.176672491,0.006632991,0.021024895,-0.188104744,-0.0292171,0.013754782,-0.189868679,0.024824797,0.01408189,-0.078760141,-0.047593384,-0.050090743,0.034753067,-0.112319758,0.005046462,0.052888515,-0.110482978,0.003857956,0.129627322,-0.087407479,-0.012362441,0.157366144,-0.084621806,-0.03336053,-0.199407869,-0.023096683,0.039494519,-0.197485216,0.019248392,0.039900834,-0.079164517,0.045232929,-0.055395351,0.034827679,0.116909303,0.007481331,0.054761032,0.114454526,0.00670759,0.133048874,0.089156467,-0.013016235,0.160502319,0.084463924,-0.03422468,0.175869879,-0.00148612,0.014768171,0.103511877,0.000807113,0.012635295,0.032933844,0.0007282,0.005090249,-0.013310036,-0.000807814,-0.010040664,-0.073257098,-0.002251106,-0.062923984
134,0.130426521,-0.001117338,-0.112310633,0.045522265,-0.001642689,-0.111447564,-0.077984603,0.000287283,-0.068822774,-0.078196455,0.008961243,-0.068989679,-0.078801112,-0.008160527,-0.068019402,-0.09879961,0.042196723,-0.049890589,-0.097447358,-0.043094619,-0.049137654,-0.086807841,0.048148723,-0.050380231,-0.084360089,-0.050828413,-0.048955493,-0.052701176,0.098578982,-0.003671671,-0.052152476,-0.097270194,-0.004931253,0.015472428,0.066764804,-0.085237706,0.012125901,-0.059392674,-0.086604084,-0.144777777,-0.006730907,0.048663326,-0.145934866,0.006435527,0.049552147,-0.114603179,-0.021776668,0.043684528,-0.111106013,0.023219009,0.043605174,-0.11495226,-0.060744721,-0.001943998,-0.115771064,0.063715389,-0.001913816,-0.075482914,-0.070022218,0.012913325,-0.075433272,0.073949446,0.012353709,-0.071407091,-0.035997723,0.036788587,-0.070609388,0.035986368,0.03690406,-0.045007044,-0.013594309,0.029924938,-0.044912929,0.0119936,0.029809665,-0.024943309,-0.018944643,0.034125554,-0.026431049,0.018413052,0.033606124,-0.001196919,-0.01628901,0.03572398,-0.001173177,0.015509092,0.035353193,0.003184967,-0.035745768,0.035389547,0.00477932,0.033443349,0.036393209,0.015907249,-0.036813536,0.033141793,0.015683842,0.036462647,0.033447904,0.06144526,-0.006325042,0.022236276,0.060278497,0.00888231,0.02206817,0.0567887,-0.04143317,0.025806668,0.05569601,0.041092886,0.027479817,0.049111403,-0.102954643,-0.01032467,0.047963102,0.103847663,-0.010078845,0.08969076,-0.026087314,0.0357736,0.094378519,0.024092659,0.036101524,0.096538398,-0.073800317,0.017380685,0.097567165,0.073186058,0.018059165,0.109745127,-0.014989536,0.022782401,0.111647718,0.014715575,0.022480539,0.162744788,-0.041796142,0.010532202,0.162071017,0.042200029,0.011033294,0.1714902,-0.013045045,0.032694431,0.168653015,0.009074482,0.032518905,-0.188846355,-0.026275257,0.011054318,-0.189084293,0.02707026,0.012954372,-0.075219652,-0.04984519,-0.04570296,0.034778917,-0.117165834,0.000509944,0.052427012,-0.117900863,0.000430894,0.13298046,-0.09313005,-0.01332921,0.158812137,-0.087128301,-0.035410954,-0.197331927,-0.020440196,0.036655715,-0.194661066,0.021044472,0.038648875,-0.07944089,0.046283971,-0.051078326,0.032733259,0.118197577,0.003048142,0.050521322,0.118502267,0.00197555,0.133330231,0.093984105,-0.014711584,0.159299605,0.088026796,-0.036794621,0.171421941,0.000335331,0.015375152,0.104440481,-0.000454579,0.010568544,0.030027461,0.000102278,0.007697318,-0.010956055,-0.001192958,-0.004979615,-0.073151785,-0.002573563,-0.062579933
135,0.125338862,0.000436254,-0.10979001,0.040810484,-0.002507703,-0.107281176,-0.082576539,-0.00014476,-0.068630891,-0.082517103,0.0082069,-0.069008672,-0.0821145,-0.00747168,-0.06837447,-0.099586633,0.04321896,-0.050458952,-0.098860998,-0.044325634,-0.048878279,-0.086790719,0.049105679,-0.049528796,-0.087048802,-0.050139238,-0.047933987,-0.051452023,0.101449497,-0.007315796,-0.052251199,-0.099933581,-0.005914508,0.012611089,0.063836499,-0.084766536,0.010018965,-0.059360515,-0.085643014,-0.145666032,-0.006405581,0.049620608,-0.147370659,0.007084704,0.050276356,-0.113006555,-0.021644696,0.044810732,-0.111323875,0.023912613,0.043079221,-0.117527271,-0.063291015,-0.001656185,-0.116269965,0.06280178,-0.002744728,-0.07646416,-0.071635353,0.011541227,-0.075605588,0.074923545,0.009284515,-0.068718869,-0.035415471,0.037474723,-0.067534063,0.036525257,0.035951713,-0.040935073,-0.01437592,0.028410521,-0.040128178,0.014733189,0.028353352,-0.020210194,-0.018157956,0.032075313,-0.021317244,0.019286913,0.031309422,0.001739062,-0.015715079,0.033060569,0.001819891,0.015877298,0.0331421,0.005428212,-0.035012149,0.033162525,0.007757421,0.033703051,0.033251919,0.018152443,-0.036065495,0.031301401,0.01839805,0.035315287,0.030476079,0.058155603,-0.006744047,0.021561058,0.057116365,0.008978422,0.021296608,0.056584331,-0.038805432,0.025768737,0.057461204,0.038499476,0.026636048,0.048932579,-0.100665039,-0.013463407,0.046730495,0.104188962,-0.010945586,0.089912956,-0.025641207,0.037160173,0.092898155,0.0236044,0.036726667,0.098621017,-0.072066905,0.017388436,0.096396573,0.070996407,0.017170788,0.108617065,-0.01445735,0.024340102,0.108283282,0.014977569,0.024475998,0.162289015,-0.043086143,0.011895026,0.160205864,0.044217974,0.011727562,0.178710855,-0.014934284,0.034966627,0.175090967,0.004570966,0.039106575,-0.187737307,-0.029409712,0.011911672,-0.18991963,0.027070398,0.012852567,-0.079303916,-0.048337324,-0.046562854,0.035720594,-0.116924724,-0.001702725,0.051730747,-0.115618203,-0.004255038,0.134142784,-0.090570572,-0.012511669,0.159644797,-0.086724003,-0.03245847,-0.196568943,-0.022492928,0.03789246,-0.195674297,0.022082346,0.03968129,-0.079278211,0.047375791,-0.049948253,0.033203049,0.118366493,0.000693278,0.049680446,0.117717668,-0.00063924,0.131908913,0.093044893,-0.012780951,0.157483984,0.08777216,-0.032834574,0.173619023,-0.002936468,0.01988893,0.102168813,-0.000377392,0.013827568,0.031175128,0.000490419,0.008310511,-0.007672946,-0.000252902,-0.00354453,-0.077127595,-0.002725308,-0.062287677
136,0.132096284,0.000534867,-0.106281177,0.045705499,-0.000168357,-0.106419867,-0.076636503,0.000672173,-0.06713712,-0.077280929,0.008358077,-0.066825801,-0.076955787,-0.006687665,-0.066598195,-0.09637364,0.041284353,-0.04926963,-0.095032725,-0.041111838,-0.048311766,-0.085157467,0.047176714,-0.04923755,-0.084001683,-0.047440773,-0.047864731,-0.052221413,0.098909007,-0.005183414,-0.052554069,-0.09607464,-0.007964213,0.017766652,0.065414999,-0.084054724,0.011964021,-0.05734814,-0.084211113,-0.148133959,-0.005749167,0.05186129,-0.149644383,0.00792192,0.052609949,-0.11613522,-0.021350199,0.045726984,-0.11291419,0.024257558,0.044687633,-0.119428097,-0.059870706,3.91E-05,-0.119567977,0.061964446,-0.00153335,-0.07741399,-0.069282778,0.012478511,-0.076851489,0.072974601,0.011043448,-0.070518525,-0.035149362,0.036143422,-0.070673696,0.035284463,0.037179563,-0.044949451,-0.012389274,0.029289796,-0.044659764,0.011962656,0.029602596,-0.02453872,-0.016866017,0.032665765,-0.025723392,0.017141971,0.032210749,9.58E-05,-0.015092372,0.033342037,-0.000537953,0.013002952,0.033060812,0.001606499,-0.034366525,0.033748866,0.004176229,0.030188518,0.033338741,0.014889628,-0.03492842,0.030127157,0.015571564,0.032038692,0.029664029,0.056876436,-0.007759959,0.01796694,0.05722388,0.005656924,0.017710578,0.055692606,-0.042342017,0.024285036,0.053761513,0.037634914,0.021843778,0.052002506,-0.103979652,-0.012391937,0.048161908,0.10304683,-0.013944642,0.088599899,-0.025882069,0.034547278,0.092388308,0.022928216,0.034553135,0.100171395,-0.072680386,0.019422162,0.094078799,0.070545861,0.016955881,0.108406654,-0.013630324,0.022112182,0.107554226,0.014559544,0.022441521,0.166011616,-0.041189483,0.014704222,0.161083866,0.044908772,0.015251014,0.181410549,-0.017747185,0.028599057,0.177580514,0.014562748,0.026181752,-0.189373073,-0.02578981,0.013845366,-0.190726494,0.026826843,0.014427171,-0.076612464,-0.04684555,-0.044814624,0.033965977,-0.116775857,-0.001685247,0.051595715,-0.117096202,-0.000623737,0.135010375,-0.092296595,-0.010398892,0.162252193,-0.085363852,-0.031360754,-0.199080869,-0.019687396,0.038389167,-0.198164885,0.021690216,0.039685266,-0.078039669,0.045017659,-0.049862146,0.031615143,0.116646867,-0.000582121,0.049545223,0.114324992,-0.000552791,0.131951008,0.093285103,-0.011750565,0.159505669,0.086634218,-0.029972453,0.175540375,0.000842985,0.019044099,0.101740527,6.03E-05,0.010241378,0.031693328,-0.001722464,0.003973469,-0.007572377,-0.001090953,-0.005663881,-0.071817534,-0.002505011,-0.060504467
137,0.106558056,-0.007665751,-0.155601689,0.023384547,-0.004339584,-0.128903085,-0.091996911,0.001059867,-0.075921634,-0.092646831,0.010597325,-0.075108225,-0.092233907,-0.007632582,-0.074859497,-0.101376919,0.049452733,-0.051699362,-0.100511334,-0.047409906,-0.051415575,-0.090669481,0.056208349,-0.052839214,-0.089200854,-0.055203168,-0.052285203,-0.047007303,0.106401916,-0.009476521,-0.045966213,-0.10494499,-0.012786841,-0.011533771,0.092506255,-0.09894116,-0.013870163,-0.083522333,-0.104774308,-0.126951203,-0.00473468,0.048192265,-0.128387095,0.009731168,0.049166393,-0.098572358,-0.021278094,0.04153799,-0.096164389,0.025687014,0.042085583,-0.108088907,-0.061739148,-0.000914209,-0.108850615,0.067696386,-0.002566193,-0.070131521,-0.073776992,0.007960876,-0.070581296,0.078834224,0.006661402,-0.062004225,-0.038858059,0.032509374,-0.061447545,0.039336658,0.033294213,-0.036692171,-0.015946736,0.026381795,-0.035862184,0.014316377,0.026556998,-0.01731696,-0.021122821,0.029707507,-0.018350191,0.01862495,0.029340948,0.005048594,-0.020378425,0.033678308,0.006140027,0.014925282,0.032738991,0.012446208,-0.046099406,0.03381955,0.015521152,0.035844103,0.034166949,0.020744478,-0.046624184,0.033263843,0.022447633,0.037666531,0.031802491,0.05742434,-0.010794803,0.027518004,0.05448489,0.004405438,0.02669211,0.057946417,-0.047900499,0.034121463,0.050124041,0.038751239,0.029108454,0.056467528,-0.128616233,-0.011124345,0.044901834,0.124998418,-0.012234598,0.088694851,-0.027306227,0.03875114,0.088036406,0.027243637,0.037951692,0.100492959,-0.081545023,0.026509364,0.08621101,0.082195967,0.025912105,0.104129131,-0.015392461,0.032042649,0.10197801,0.018177609,0.030814054,0.165036252,-0.04141156,0.025116787,0.15306031,0.054096752,0.026154856,0.162773222,-0.015472737,0.036582753,0.152151784,0.005250427,0.046804272,-0.16835034,-0.022853087,0.015380006,-0.168066463,0.030282664,0.017436178,-0.0815739,-0.053754876,-0.049575043,0.034688741,-0.135100266,-0.000190632,0.054712993,-0.139300869,0.003941969,0.13241233,-0.106935675,-0.004312222,0.154348721,-0.103457306,-0.021259178,-0.174239729,-0.017157494,0.039492872,-0.172129062,0.02608938,0.03953049,-0.084737107,0.054464021,-0.054150674,0.030328762,0.132646334,0.002475221,0.048326756,0.13519434,0.003422109,0.127328749,0.115925158,-0.005888593,0.157923088,0.113164967,-0.024174601,0.158883812,0.001164434,0.029407524,0.095810017,-0.000260745,0.018887939,0.027822045,-0.003974644,0.011542849,-0.007780938,-0.007981095,3.69E-05,-0.085497806,-0.002447464,-0.067496593
138,0.094599188,0.000342867,-0.136991496,0.015321168,-0.000331059,-0.12006215,-0.099281334,0.000477569,-0.068787508,-0.09896846,0.014173542,-0.068908676,-0.099706886,-0.0121715,-0.068984699,-0.103365533,0.051903609,-0.047752861,-0.103369928,-0.05192803,-0.047954416,-0.092710913,0.059715173,-0.04972337,-0.092407404,-0.06028584,-0.048788465,-0.049347024,0.105004876,-0.007392015,-0.049416894,-0.103070321,-0.008122349,-0.017211599,0.091185925,-0.095662481,-0.021262659,-0.085988298,-0.09827586,-0.126112942,-0.006426862,0.042169004,-0.127363018,0.007570121,0.04285886,-0.095738521,-0.022107964,0.037134311,-0.092449849,0.023492007,0.036941792,-0.110026227,-0.06620659,-0.003029475,-0.108246007,0.068133259,-0.004528277,-0.069745188,-0.073496714,0.00849409,-0.068816026,0.077752131,0.006545435,-0.060632671,-0.036509229,0.030060025,-0.060372864,0.03650921,0.029541431,-0.037968573,-0.014753436,0.020969448,-0.037361298,0.012732853,0.020605334,-0.019161978,-0.01875343,0.023319868,-0.019950822,0.018495661,0.022378253,0.004100459,-0.017847946,0.027028271,0.004682869,0.016174095,0.02651104,0.011223154,-0.041042954,0.027219239,0.013540126,0.037248067,0.029152684,0.021434689,-0.042049083,0.028331562,0.02197418,0.039955156,0.028723619,0.06416357,-0.007175529,0.026169253,0.064190657,0.007904394,0.026486868,0.056851959,-0.044980229,0.02952901,0.057915028,0.043239001,0.030598292,0.052291243,-0.122135951,-0.007737438,0.052261884,0.119664,-0.008349006,0.087014173,-0.028127397,0.040283004,0.091858894,0.027420129,0.040072476,0.098118482,-0.085323298,0.027040283,0.097492969,0.084686135,0.026007774,0.108564615,-0.017674115,0.031189419,0.10854381,0.017470653,0.033215312,0.161410094,-0.049026823,0.026196708,0.163387992,0.04927176,0.028145231,0.164018216,-0.017346702,0.038831247,0.16688154,0.012021256,0.038760856,-0.170431694,-0.028540005,0.012770981,-0.169948945,0.028574435,0.014539233,-0.084690944,-0.060576536,-0.046996656,0.036890166,-0.132623762,0.002919337,0.055753374,-0.135538762,0.003246038,0.134771078,-0.105366127,0.000171969,0.154954686,-0.105298319,-0.01980139,-0.175807073,-0.021527551,0.034895037,-0.171624742,0.022650369,0.036202626,-0.086615881,0.060738791,-0.051434625,0.034859476,0.130247628,0.004706507,0.054903474,0.134363693,0.004167903,0.131297392,0.108005878,-0.003343695,0.149901296,0.113453751,-0.023884773,0.164291573,-5.27E-05,0.031852613,0.101489521,-0.000275697,0.019944307,0.028280395,0.000387866,0.007361774,-0.016290141,-0.002825616,-0.003954967,-0.092829352,-0.003581451,-0.062821676
139,0.129334247,-0.000222903,-0.106910296,0.045569619,-0.001341877,-0.105124318,-0.07753567,0.000226618,-0.068779619,-0.078108495,0.007931107,-0.068180293,-0.078436152,-0.007033854,-0.067827767,-0.097306595,0.040706988,-0.050094741,-0.097425566,-0.042185319,-0.048966169,-0.086173737,0.047119892,-0.050450425,-0.085748843,-0.048735161,-0.04926253,-0.051076886,0.09739063,-0.005921701,-0.049777767,-0.095818034,-0.007369056,0.016003661,0.06427982,-0.08456944,0.013132134,-0.056235852,-0.086586655,-0.147311701,-0.006936765,0.052610305,-0.1489619,0.006641881,0.053107068,-0.114437379,-0.023311951,0.045689886,-0.112169762,0.02283663,0.0446582,-0.11636046,-0.060804493,-0.001138582,-0.117825382,0.061717305,-0.00274682,-0.07635893,-0.070368137,0.012304216,-0.076364207,0.072926487,0.010526023,-0.069512402,-0.036247449,0.037719814,-0.070031867,0.034874066,0.036959573,-0.043747006,-0.013067368,0.028137129,-0.04347953,0.01159639,0.028864401,-0.021952994,-0.017552785,0.032203714,-0.023850559,0.017213725,0.032169853,0.001392096,-0.015225962,0.032792296,0.001117258,0.014241613,0.033128232,0.002817542,-0.033717915,0.033793224,0.004673807,0.031377102,0.033580814,0.016568105,-0.034721499,0.030578752,0.016169209,0.034189128,0.030573883,0.057353569,-0.006111073,0.018311823,0.056024612,0.009184623,0.017717465,0.056188762,-0.039510314,0.024821155,0.05311236,0.039780648,0.022932951,0.050721249,-0.101487565,-0.011722072,0.050636147,0.103072584,-0.011988196,0.086989907,-0.023885645,0.03105129,0.091998303,0.024134066,0.030463468,0.095642464,-0.068962894,0.018553223,0.094808459,0.071113959,0.01622987,0.106577839,-0.012561807,0.01835003,0.106098342,0.015889925,0.018350965,0.161927827,-0.040863843,0.011917417,0.163146571,0.043350633,0.011661189,0.179495695,-0.015565172,0.034800425,0.176041366,-0.000372707,0.043306018,-0.19198679,-0.027553393,0.015485785,-0.192883596,0.026796516,0.016371767,-0.077865577,-0.047682572,-0.045934947,0.034437215,-0.115159281,0.000260564,0.052517287,-0.114698634,0.001160693,0.133195391,-0.09053376,-0.01152831,0.160287744,-0.082866366,-0.032159778,-0.200906565,-0.021354262,0.040675903,-0.19839949,0.02109604,0.041904575,-0.079209212,0.044950959,-0.051004626,0.033047834,0.118098514,0.00191981,0.052377678,0.117071628,0.001756761,0.134058019,0.094125712,-0.012944966,0.161243928,0.088183249,-0.034014532,0.179513828,-0.0072297,0.02541685,0.100796559,0.000758647,0.006401674,0.031308481,0.000533115,0.005585947,-0.00908202,-0.001088576,-0.007323536,-0.072038074,-0.002395312,-0.062255626
140,0.128936479,-0.001523757,-0.107536823,0.045237679,-0.002098051,-0.105392657,-0.077168882,0.000126028,-0.068836225,-0.077450455,0.007583851,-0.06863996,-0.077454081,-0.006882632,-0.068161609,-0.098454311,0.040300338,-0.049603372,-0.099029308,-0.040785034,-0.049193577,-0.087860562,0.045004001,-0.049907824,-0.087304716,-0.047382882,-0.049291776,-0.050748028,0.094491565,-0.004129294,-0.051740975,-0.095631711,-0.006983566,0.016012436,0.061493465,-0.084392475,0.012486669,-0.055675395,-0.085482913,-0.150752136,-0.005416678,0.053732787,-0.151381789,0.007998139,0.05455491,-0.116513728,-0.02126312,0.046310663,-0.113945997,0.022413207,0.046730089,-0.118802376,-0.058602892,-0.000694988,-0.117680055,0.060619687,-0.000787522,-0.077692875,-0.069190522,0.012189226,-0.07584946,0.071355965,0.012081786,-0.069344182,-0.036011891,0.03893864,-0.069521827,0.034201008,0.039594644,-0.041731883,-0.014580281,0.029721791,-0.041436736,0.010123597,0.030814797,-0.021785655,-0.018843764,0.032349743,-0.02338752,0.015036939,0.033151945,0.000548332,-0.016365497,0.03266137,0.000176722,0.013131008,0.033148115,0.002970013,-0.035300794,0.03268476,0.00457107,0.029261012,0.032902174,0.016993083,-0.035323493,0.02878935,0.015755787,0.032220712,0.029036865,0.061416971,-0.006780174,0.016691076,0.060155166,0.008368078,0.016301639,0.056994319,-0.040559578,0.023430078,0.054957789,0.03882268,0.021961398,0.051504881,-0.098989093,-0.018348443,0.050165159,0.100869548,-0.016750784,0.089493545,-0.023501527,0.03043277,0.093568715,0.024851393,0.02951535,0.097824176,-0.071734106,0.015099984,0.095092638,0.070579649,0.01529878,0.10979889,-0.01246341,0.016622747,0.109247273,0.016128176,0.016884771,0.16333227,-0.040105,0.011491817,0.160282448,0.043967312,0.011787345,0.179896914,-0.022577318,0.050503583,0.172095342,0.017800542,0.051289883,-0.190819406,-0.024370664,0.015474218,-0.191355195,0.029695158,0.01794825,-0.078586886,-0.046509802,-0.046086818,0.033591662,-0.112270446,-0.00344967,0.05168899,-0.112302334,-0.003634905,0.134267319,-0.090291275,-0.013655948,0.160930115,-0.08370987,-0.033407978,-0.201101285,-0.018350742,0.041181311,-0.198469048,0.023440639,0.043325166,-0.080476439,0.042726604,-0.05103539,0.03272841,0.113991391,-0.000756549,0.051198406,0.113602541,-0.001751557,0.133311989,0.09317357,-0.016168659,0.160405943,0.086358203,-0.036712999,0.175307172,-0.000320652,0.040074052,0.10340054,0.001058082,0.005327853,0.031990684,0.00026326,0.003145301,-0.010216411,-0.002160697,-0.009619392,-0.070273791,-0.003182264,-0.062767354
141,0.126820311,-0.001660906,-0.102511439,0.042423081,-0.00263745,-0.100376822,-0.079037186,-0.000969082,-0.063666478,-0.079849311,0.006700468,-0.063862225,-0.08016854,-0.007767407,-0.063902238,-0.100691056,0.036898934,-0.049433985,-0.100047351,-0.039582734,-0.048764858,-0.088349671,0.043023067,-0.049857039,-0.08658488,-0.046438576,-0.048685077,-0.053155008,0.099158342,-0.003060556,-0.052516938,-0.098416528,-0.003775245,0.014556189,0.060179692,-0.081313778,0.009655914,-0.055805526,-0.082829504,-0.153918766,-0.005281618,0.046131087,-0.155154616,0.00674983,0.046817001,-0.117030551,-0.020134715,0.041347087,-0.114687085,0.021198713,0.041166837,-0.119984374,-0.055328509,-0.000394221,-0.117616016,0.056849343,-0.002004317,-0.076754897,-0.066792469,0.012251642,-0.07596173,0.07086721,0.011274127,-0.069441641,-0.032089024,0.035879642,-0.069587148,0.032144895,0.035760354,-0.042977479,-0.01015024,0.028784285,-0.042618508,0.008637815,0.028713406,-0.01992141,-0.014158132,0.032021757,-0.021688208,0.014186756,0.031594517,0.002900981,-0.014249549,0.033522637,0.003120616,0.013385663,0.033404329,0.008039717,-0.034589385,0.033928422,0.00916401,0.031849873,0.034316169,0.020879274,-0.037002891,0.032786323,0.020420128,0.035279224,0.032668037,0.061121819,-0.005283644,0.019616032,0.060148768,0.006934846,0.01958622,0.058035537,-0.040534349,0.025668152,0.056226821,0.040066788,0.024630021,0.051457666,-0.099333863,-0.011225218,0.052214284,0.10051932,-0.010147956,0.088609618,-0.023404437,0.034763303,0.092597314,0.023223785,0.036054125,0.097760142,-0.06931447,0.01739468,0.095561017,0.070049033,0.018479605,0.111404548,-0.01358864,0.020941336,0.112096543,0.014652043,0.022080244,0.164772722,-0.04141087,0.010388909,0.162363027,0.041862904,0.012928275,0.179232597,-0.011875207,0.026220038,0.174566447,0.007588217,0.027282005,-0.195518593,-0.022509855,0.010042394,-0.195150747,0.024490394,0.012345585,-0.077347087,-0.044105615,-0.046411237,0.035102674,-0.115495475,0.000136473,0.0549465,-0.114162171,0.000594405,0.133239112,-0.087093714,-0.013074618,0.158578296,-0.081399223,-0.034355368,-0.205350237,-0.018062738,0.03448936,-0.202307164,0.020690071,0.036985528,-0.080663921,0.040868844,-0.050960241,0.034887558,0.117990456,0.003398705,0.055868327,0.115999336,0.003391615,0.133418119,0.088819448,-0.011663581,0.158374074,0.084395868,-0.031538851,0.176011255,-0.000269959,0.016082205,0.106224758,0.000378287,0.011191532,0.032518085,0.000269327,0.004816125,-0.010130691,-0.001396032,-0.009764451,-0.071107041,-0.003613787,-0.058295227
